customer_id,customer_type,first_name,last_name,company_name,nationality,document_type,document_id,birth_year,gender,residence_country,residence_department,residence_locality,primary_branch_id,registration_year,customer_status,closing_year,employment_status,monthly_income,business_sector,company_size,foundation_year,annual_revenue
C0015577,INDIVIDUAL,Gonzalo,Suárez,,URUGUAY,CI,CI4774095,1977,MALE,URUGUAY,Montevideo,Montevideo,037,2023,CLOSED,2023,EMPLOYED,61938.14,,,,
C0015578,INDIVIDUAL,Salvador,Álvarez,,URUGUAY,CI,CI5002073,1988,MALE,URUGUAY,Montevideo,Montevideo,017,2018,ACTIVE,,UNEMPLOYED,40179.97,,,,
C0015579,INDIVIDUAL,Diego,García,,URUGUAY,CI,CI4337264,1985,MALE,URUGUAY,Maldonado,Punta del Este,015,2014,CLOSED,2019,EMPLOYED,65474.9,,,,
C0015580,BUSINESS,,,Agro del Norte,,RUT,RUT35975024940,,,URUGUAY,Canelones,Canelones,026,2020,ACTIVE,,,,AGRICULTURE,SMALL,2014,51593220.28
C0015581,INDIVIDUAL,Andrea,Díaz,,URUGUAY,CI,CI3570304,1979,FEMALE,URUGUAY,Colonia,Rosario,001,2002,ACTIVE,,SELF_EMPLOYED,47687.96,,,,
C0015582,INDIVIDUAL,Natalia,Díaz,,URUGUAY,CI,CI5546099,1992,FEMALE,URUGUAY,Canelones,Las Piedras,023,2012,ACTIVE,,EMPLOYED,68922.97,,,,
C0015583,INDIVIDUAL,Lorena,Rodríguez,,URUGUAY,CI,CI4259666,1992,FEMALE,URUGUAY,Salto,Salto,013,2011,ACTIVE,,EMPLOYED,13593.59,,,,
C0015584,BUSINESS,,,Agropecuaria del Norte Ltda.,,RUT,RUT11560871901,,,URUGUAY,Florida,Casupá,007,1993,ACTIVE,,,,AGRICULTURE,MEDIUM,1985,239069553.61
C0015585,INDIVIDUAL,Noel,Pereira,,URUGUAY,CI,CI4050916,1997,OTHER_OR_UNSPECIFIED,URUGUAY,Colonia,Colonia del Sacramento,023,2022,ACTIVE,,EMPLOYED,77541.94,,,,
C0015586,INDIVIDUAL,Valeria,Díaz Méndez,,URUGUAY,CI,CI4551239,1990,FEMALE,URUGUAY,Colonia,Carmelo,025,2019,ACTIVE,,EMPLOYED,56978.79,,,,
C0015587,INDIVIDUAL,Carmen,Pereira,,URUGUAY,CI,CI3542101,1957,FEMALE,URUGUAY,Montevideo,Montevideo,001,1994,ACTIVE,,SELF_EMPLOYED,130561.65,,,,
C0015588,INDIVIDUAL,Fernando,González,,VENEZUELA,FOREIGN_ID,FNX23646071,1982,MALE,URUGUAY,Maldonado,Pan de Azúcar,015,2022,ACTIVE,,OTHER,46871.01,,,,
C0015589,INDIVIDUAL,Gonzalo,Silva,,URUGUAY,CI,CI3062374,1991,MALE,URUGUAY,Tacuarembó,Tacuarembó,024,2019,ACTIVE,,EMPLOYED,60079.21,,,,
C0015590,INDIVIDUAL,Bianca,Martínez,,URUGUAY,CI,CI5551486,1996,FEMALE,URUGUAY,Lavalleja,Minas,030,2024,ACTIVE,,EMPLOYED,47737.58,,,,
C0015591,INDIVIDUAL,Facundo,García,,URUGUAY,CI,CI5345908,1988,MALE,URUGUAY,Montevideo,Montevideo,017,2010,CLOSED,2017,EMPLOYED,168787.0,,,,
C0015592,INDIVIDUAL,Rosa,Pérez,,URUGUAY,CI,CI3916404,1981,FEMALE,URUGUAY,Rivera,Rivera,022,2025,ACTIVE,,OTHER,16787.36,,,,
C0015593,INDIVIDUAL,Raúl,Bentancur,,URUGUAY,CI,CI3662274,1988,MALE,URUGUAY,Montevideo,Montevideo,025,2021,ACTIVE,,EMPLOYED,95112.15,,,,
C0015594,INDIVIDUAL,Juan,Viera,,URUGUAY,CI,CI2586461,1972,MALE,URUGUAY,Treinta y Tres,La Charqueada,001,2022,ACTIVE,,EMPLOYED,73440.71,,,,
C0015595,INDIVIDUAL,Yusmary,Romero López,,VENEZUELA,CI,CI5566145,2005,FEMALE,URUGUAY,Cerro Largo,Aceguá,011,2025,ACTIVE,,EMPLOYED,22426.7,,,,
C0015596,INDIVIDUAL,Norma,Bentancur,,URUGUAY,CI,CI2312796,1933,FEMALE,URUGUAY,Montevideo,Montevideo,026,2025,ACTIVE,,RETIRED,46579.17,,,,
C0015597,INDIVIDUAL,Pablo,Viera,,URUGUAY,CI,CI1513990,1953,MALE,URUGUAY,Maldonado,San Carlos,015,2009,ACTIVE,,RETIRED,50829.62,,,,
C0015598,INDIVIDUAL,Federico,Cabrera,,URUGUAY,CI,CI4706821,1967,MALE,URUGUAY,Canelones,Toledo,007,2003,ACTIVE,,SELF_EMPLOYED,184174.34,,,,
C0015599,BUSINESS,,,Asesores del Norte,,RUT,RUT87688343333,,,URUGUAY,Montevideo,Montevideo,026,2025,ACTIVE,,,,PROFESSIONAL_SERVICES,MICRO,2024,5187961.72
C0015600,INDIVIDUAL,Mauricio,Cabrera,,URUGUAY,CI,CI4148637,1988,MALE,URUGUAY,Cerro Largo,Aceguá,023,2022,ACTIVE,,RETIRED,48757.12,,,,
C0015601,INDIVIDUAL,Juan,Suárez,,URUGUAY,CI,CI4471668,1986,MALE,URUGUAY,Montevideo,Montevideo,037,2024,ACTIVE,,EMPLOYED,87172.01,,,,
C0015602,INDIVIDUAL,María Eugenia,Sosa,,URUGUAY,CI,CI2753605,1981,FEMALE,URUGUAY,Montevideo,Montevideo,026,2015,CLOSED,2023,EMPLOYED,84309.22,,,,
C0015603,INDIVIDUAL,Juan,Rodríguez,,CUBA,FOREIGN_ID,FNF63391362,1993,MALE,URUGUAY,Montevideo,Montevideo,017,2019,ACTIVE,,SELF_EMPLOYED,65973.14,,,,
C0015604,INDIVIDUAL,Alejandro,Moreira,,URUGUAY,CI,CI2542556,1987,MALE,URUGUAY,Canelones,Ciudad de la Costa,006,2010,ACTIVE,,SELF_EMPLOYED,39701.15,,,,
C0015605,INDIVIDUAL,Rosa,Barrios,,URUGUAY,CI,CI4934887,1983,FEMALE,URUGUAY,Maldonado,Punta del Este,015,2002,CLOSED,2026,EMPLOYED,40063.64,,,,
C0015606,INDIVIDUAL,Tomás,Fernández Pereira,,URUGUAY,CI,CI3388180,1988,MALE,URUGUAY,San José,Rafael Perazza,023,2011,CLOSED,2026,EMPLOYED,88531.41,,,,
C0015607,INDIVIDUAL,Luis,Cabrera,,URUGUAY,CI,CI2125881,1976,MALE,SPAIN,,,027,2024,ACTIVE,,EMPLOYED,164399.98,,,,
C0015608,INDIVIDUAL,Sofía,Viera,,URUGUAY,CI,CI2648249,1981,FEMALE,URUGUAY,Montevideo,Montevideo,014,2000,ACTIVE,,EMPLOYED,81644.86,,,,
C0015609,INDIVIDUAL,Héctor,Pereira Techera,,URUGUAY,CI,CI2030268,1955,MALE,URUGUAY,Montevideo,Montevideo,019,2014,ACTIVE,,RETIRED,77718.18,,,,
C0015610,INDIVIDUAL,Martina,Gómez,,URUGUAY,CI,CI4301355,2001,FEMALE,URUGUAY,Rivera,Rivera,022,2024,ACTIVE,,EMPLOYED,56816.28,,,,
C0015611,INDIVIDUAL,Natalia,Sosa,,URUGUAY,CI,CI5332311,1991,FEMALE,URUGUAY,Artigas,Bella Unión,036,2023,ACTIVE,,EMPLOYED,96071.65,,,,
C0015612,INDIVIDUAL,Alfredo,García Techera,,URUGUAY,CI,CI1933379,1954,MALE,URUGUAY,Cerro Largo,Melo,005,2005,ACTIVE,,RETIRED,43005.06,,,,
C0015613,INDIVIDUAL,Mariana,Silva Machado,,URUGUAY,CI,CI2596779,1968,FEMALE,URUGUAY,Tacuarembó,San Gregorio de Polanco,001,1996,CLOSED,2025,EMPLOYED,50122.77,,,,
C0015614,INDIVIDUAL,Roberto,Viera,,URUGUAY,CI,CI1993597,1975,MALE,URUGUAY,Montevideo,Montevideo,004,1995,ACTIVE,,SELF_EMPLOYED,138720.0,,,,
C0015615,INDIVIDUAL,Victoria,Torres,,URUGUAY,CI,CI4485337,1978,FEMALE,URUGUAY,Montevideo,Montevideo,019,2010,ACTIVE,,EMPLOYED,54363.95,,,,
C0015616,INDIVIDUAL,Héctor,Ferreira,,URUGUAY,CI,CI2233288,1948,MALE,URUGUAY,Soriano,Dolores,008,1989,ACTIVE,,RETIRED,29218.37,,,,
C0015617,BUSINESS,,,Cargas del Sur,,RUT,RUT58269819235,,,URUGUAY,Rocha,Rocha,008,2018,CLOSED,2026,,,TRANSPORT_LOGISTICS,MEDIUM,2018,120457408.53
C0015618,INDIVIDUAL,María,Fernández Silva,,URUGUAY,CI,CI3841228,1994,FEMALE,URUGUAY,Maldonado,Piriápolis,014,2025,ACTIVE,,UNEMPLOYED,50327.62,,,,
C0015619,INDIVIDUAL,Catalina,López,,URUGUAY,CI,CI4786547,2006,FEMALE,URUGUAY,Maldonado,Pan de Azúcar,015,2025,ACTIVE,,EMPLOYED,98543.9,,,,
C0015620,INDIVIDUAL,Juan,Rodríguez,,URUGUAY,CI,CI2646120,1984,MALE,ARGENTINA,,,018,2008,ACTIVE,,EMPLOYED,111398.69,,,,
C0015621,INDIVIDUAL,Fabián,Martínez,,URUGUAY,CI,CI4860383,1977,MALE,URUGUAY,Canelones,Santa Lucía,004,1999,ACTIVE,,EMPLOYED,149944.78,,,,
C0015622,BUSINESS,,,Barraca Santos,,RUT,RUT44201838912,,,URUGUAY,Treinta y Tres,Treinta y Tres,001,2024,ACTIVE,,,,COMMERCE,MICRO,2021,6084677.93
C0015623,INDIVIDUAL,Diego,Silva,,URUGUAY,CI,CI2926951,1970,MALE,URUGUAY,Montevideo,Montevideo,030,2024,ACTIVE,,OTHER,40393.82,,,,
C0015624,INDIVIDUAL,Patricia,Machado,,URUGUAY,CI,CI2697867,1981,FEMALE,URUGUAY,Tacuarembó,Tacuarembó,024,2016,CLOSED,2026,EMPLOYED,55407.79,,,,
C0015625,INDIVIDUAL,Leonardo,Castro Pérez,,URUGUAY,CI,CI4732183,1991,MALE,URUGUAY,Durazno,Durazno,021,2023,ACTIVE,,SELF_EMPLOYED,64480.81,,,,
C0015626,INDIVIDUAL,María,Silva,,URUGUAY,CI,CI4439130,1971,FEMALE,URUGUAY,Canelones,Ciudad de la Costa,020,2015,ACTIVE,,EMPLOYED,59960.86,,,,
C0015627,INDIVIDUAL,Verónica,López,,URUGUAY,CI,CI5729512,2008,FEMALE,ARGENTINA,,,018,2026,ACTIVE,,EMPLOYED,109574.96,,,,
C0015628,INDIVIDUAL,Natalia,Méndez,,URUGUAY,CI,CI3696377,1993,FEMALE,URUGUAY,Soriano,Mercedes,019,2013,ACTIVE,,UNEMPLOYED,12906.59,,,,
C0015629,INDIVIDUAL,Santiago,Machado García,,URUGUAY,CI,CI5791756,2006,MALE,URUGUAY,Soriano,Mercedes,031,2025,ACTIVE,,EMPLOYED,50422.28,,,,
C0015630,INDIVIDUAL,Cecilia,Rodríguez,,URUGUAY,CI,CI3737820,1962,FEMALE,URUGUAY,Salto,Salto,032,2021,ACTIVE,,RETIRED,60262.09,,,,
C0015631,INDIVIDUAL,Daniel,Fernández Olivera,,URUGUAY,CI,CI3833938,1980,MALE,URUGUAY,Maldonado,Piriápolis,002,2023,ACTIVE,,EMPLOYED,133667.93,,,,
C0015632,INDIVIDUAL,Javier,Martínez,,URUGUAY,CI,CI4786063,1981,MALE,URUGUAY,Cerro Largo,Melo,018,2022,ACTIVE,,SELF_EMPLOYED,96439.35,,,,
C0015633,INDIVIDUAL,Mario,Silva,,URUGUAY,CI,CI3367972,1937,MALE,BRAZIL,,,004,1983,CLOSED,2021,RETIRED,43366.49,,,,
C0015634,INDIVIDUAL,Alma,Pereira Torres,,URUGUAY,CI,CI5458231,1996,FEMALE,URUGUAY,Montevideo,Montevideo,019,2023,ACTIVE,,EMPLOYED,47449.94,,,,
C0015635,INDIVIDUAL,Andrea,Olivera Cabrera,,URUGUAY,CI,CI0987039,1944,FEMALE,URUGUAY,Canelones,Sauce,002,1974,ACTIVE,,RETIRED,38841.85,,,,
C0015636,INDIVIDUAL,Ramiro,Suárez Cabrera,,URUGUAY,CI,CI5852014,1996,MALE,URUGUAY,Florida,Florida,029,2020,ACTIVE,,EMPLOYED,46433.94,,,,
C0015637,INDIVIDUAL,Simón,Álvarez,,URUGUAY,CI,CI4560849,2002,MALE,URUGUAY,Montevideo,Montevideo,020,2023,ACTIVE,,EMPLOYED,96898.92,,,,
C0015638,INDIVIDUAL,Rodrigo,Barrios,,URUGUAY,CI,CI3259864,1966,MALE,URUGUAY,Montevideo,Montevideo,037,2024,ACTIVE,,RETIRED,51732.16,,,,
C0015639,INDIVIDUAL,Norma,Méndez,,URUGUAY,CI,CI1755455,1953,FEMALE,URUGUAY,Montevideo,Montevideo,011,1999,ACTIVE,,RETIRED,70086.43,,,,
C0015640,INDIVIDUAL,Héctor,Díaz,,URUGUAY,CI,CI1788238,1963,MALE,URUGUAY,Durazno,La Paloma,033,2017,ACTIVE,,RETIRED,97289.8,,,,
C0015641,INDIVIDUAL,Roberto,Cabrera,,URUGUAY,CI,CI3371841,1964,MALE,URUGUAY,Montevideo,Montevideo,010,2003,CLOSED,2014,EMPLOYED,88835.59,,,,
C0015642,INDIVIDUAL,Oscar,Sosa,,URUGUAY,CI,CI3944919,1962,MALE,URUGUAY,Rivera,Tranqueras,022,2024,ACTIVE,,RETIRED,44261.75,,,,
C0015643,INDIVIDUAL,Rosa,Silva,,URUGUAY,CI,CI2376959,1951,FEMALE,URUGUAY,Montevideo,Montevideo,019,2009,CLOSED,2024,RETIRED,74353.79,,,,
C0015644,INDIVIDUAL,Gustavo,Ferreira,,URUGUAY,CI,CI3746677,1988,MALE,URUGUAY,Montevideo,Montevideo,017,2018,ACTIVE,,SELF_EMPLOYED,55137.85,,,,
C0015645,INDIVIDUAL,María,Ferreira,,URUGUAY,CI,CI2594303,1938,FEMALE,URUGUAY,Río Negro,Fray Bentos,035,2026,ACTIVE,,RETIRED,38323.76,,,,
C0015646,INDIVIDUAL,Adrián,López,,URUGUAY,CI,CI1587503,1965,MALE,BRAZIL,,,012,2000,ACTIVE,,RETIRED,49124.42,,,,
C0015647,INDIVIDUAL,Graciela,Silva,,URUGUAY,CI,CI3751695,1962,FEMALE,URUGUAY,Soriano,Villa Soriano,003,1999,CLOSED,2009,RETIRED,42562.26,,,,
C0015648,INDIVIDUAL,Daniela,González,,URUGUAY,CI,CI4708090,1971,FEMALE,URUGUAY,Montevideo,Montevideo,005,2015,ACTIVE,,RETIRED,96563.17,,,,
C0015649,INDIVIDUAL,Martina,García Méndez,,URUGUAY,CI,CI4799738,2002,FEMALE,URUGUAY,Rivera,Tranqueras,022,2023,ACTIVE,,EMPLOYED,40441.19,,,,
C0015650,BUSINESS,,,Grupo Dolores,,RUT,RUT11300660332,,,URUGUAY,Soriano,Dolores,031,2026,ACTIVE,,,,OTHER_SERVICES,MICRO,2026,754905.96
C0015651,INDIVIDUAL,José,Méndez,,URUGUAY,CI,CI1595434,1948,MALE,URUGUAY,Montevideo,Montevideo,008,2004,ACTIVE,,RETIRED,38302.3,,,,
C0015652,INDIVIDUAL,Dante,Díaz Sosa,,URUGUAY,CI,CI5519751,1997,MALE,URUGUAY,Montevideo,Montevideo,017,2026,ACTIVE,,SELF_EMPLOYED,219262.23,,,,
C0015653,INDIVIDUAL,Noel,Fernández Rodríguez,,URUGUAY,CI,CI4063359,1981,OTHER_OR_UNSPECIFIED,URUGUAY,Montevideo,Montevideo,025,2025,ACTIVE,,EMPLOYED,116824.48,,,,
C0015654,INDIVIDUAL,Gustavo,Ramos,,URUGUAY,CI,CI2566385,1947,MALE,URUGUAY,Maldonado,Maldonado,013,2003,CLOSED,2016,OTHER,54633.48,,,,
C0015655,BUSINESS,,,Mercado del Norte Ltda.,,RUT,RUT29588678864,,,URUGUAY,Montevideo,Montevideo,026,2019,ACTIVE,,,,COMMERCE,MEDIUM,1973,119951649.06
C0015656,INDIVIDUAL,Rocío,Acosta,,ARGENTINA,PASSPORT,PXO5598154,1974,FEMALE,URUGUAY,Colonia,Colonia del Sacramento,027,2019,ACTIVE,,EMPLOYED,37371.43,,,,
C0015657,INDIVIDUAL,Valeria,Suárez,,URUGUAY,CI,CI3077669,1963,FEMALE,URUGUAY,Rocha,Rocha,009,2012,ACTIVE,,EMPLOYED,48166.79,,,,
C0015658,INDIVIDUAL,Roberto,Torres,,URUGUAY,CI,CI2245306,1965,MALE,URUGUAY,Salto,Salto,008,1992,ACTIVE,,UNEMPLOYED,22663.96,,,,
C0015659,BUSINESS,,,Barraca Techera,,RUT,RUT59266923251,,,URUGUAY,Tacuarembó,Tacuarembó,024,2018,ACTIVE,,,,COMMERCE,MICRO,2017,1674405.26
C0015660,INDIVIDUAL,Christian,Kim,,OTHER,PASSPORT,PKB6846157,2000,MALE,URUGUAY,Montevideo,Montevideo,025,2020,ACTIVE,,EMPLOYED,61934.82,,,,
C0015661,INDIVIDUAL,Juan,Machado Techera,,URUGUAY,CI,CI5402908,2008,MALE,URUGUAY,Montevideo,Montevideo,025,2026,ACTIVE,,STUDENT,38595.16,,,,
C0015662,INDIVIDUAL,Gerardo,Díaz,,URUGUAY,CI,CI2113525,1963,MALE,URUGUAY,Canelones,La Paz,008,1991,ACTIVE,,OTHER,168966.91,,,,
C0015663,INDIVIDUAL,Roberto,Sosa,,URUGUAY,CI,CI3264222,1972,MALE,URUGUAY,Montevideo,Montevideo,037,2023,ACTIVE,,EMPLOYED,143742.49,,,,
C0015664,INDIVIDUAL,Leonardo,Acosta,,URUGUAY,CI,CI5287429,1983,MALE,URUGUAY,Montevideo,Montevideo,010,2001,CLOSED,2009,EMPLOYED,110695.61,,,,
C0015665,INDIVIDUAL,Oscar,Ferreira,,URUGUAY,CI,CI3079662,1962,MALE,URUGUAY,Treinta y Tres,Treinta y Tres,007,2017,ACTIVE,,RETIRED,38543.29,,,,
C0015666,INDIVIDUAL,Andrea,Cabrera,,URUGUAY,CI,CI3524150,1979,FEMALE,URUGUAY,Montevideo,Montevideo,004,1998,CLOSED,2019,EMPLOYED,50860.78,,,,
C0015667,INDIVIDUAL,Kevin,García Ramírez,,VENEZUELA,PASSPORT,PMX3455399,1992,MALE,URUGUAY,Montevideo,Montevideo,028,2022,ACTIVE,,EMPLOYED,45339.36,,,,
C0015668,BUSINESS,,,Distribuidora Pérez,,RUT,RUT59545182040,,,URUGUAY,Canelones,Las Piedras,008,1991,CLOSED,2013,,,COMMERCE,MICRO,1971,14413265.65
C0015669,INDIVIDUAL,Gustavo,Sosa,,URUGUAY,CI,CI2027186,1960,MALE,URUGUAY,Rocha,Rocha,008,2026,ACTIVE,,EMPLOYED,65384.37,,,,
C0015670,INDIVIDUAL,Paula,López,,URUGUAY,CI,CI2166857,1969,FEMALE,URUGUAY,Maldonado,Maldonado,007,2021,ACTIVE,,EMPLOYED,163749.67,,,,
C0015671,INDIVIDUAL,Soledad,Silva,,URUGUAY,CI,CI4440216,1983,FEMALE,URUGUAY,Montevideo,Montevideo,025,2020,ACTIVE,,EMPLOYED,30433.75,,,,
C0015672,INDIVIDUAL,Valeria,Rodríguez,,URUGUAY,CI,CI3170088,1973,FEMALE,URUGUAY,Flores,Trinidad,033,2020,ACTIVE,,EMPLOYED,98125.8,,,,
C0015673,INDIVIDUAL,María,Pereira,,URUGUAY,CI,CI5333413,1979,FEMALE,URUGUAY,Montevideo,Montevideo,025,2020,ACTIVE,,EMPLOYED,115753.06,,,,
C0015674,INDIVIDUAL,Gonzalo,Barrios,,URUGUAY,CI,CI3446873,1982,MALE,URUGUAY,Montevideo,Montevideo,017,2024,ACTIVE,,EMPLOYED,119403.08,,,,
C0015675,INDIVIDUAL,Rosa,Sosa,,URUGUAY,CI,CI4136142,1963,FEMALE,URUGUAY,Paysandú,Paysandú,015,2002,ACTIVE,,RETIRED,24327.58,,,,
C0015676,INDIVIDUAL,Emilia,Acosta,,URUGUAY,CI,CI5246333,1996,FEMALE,URUGUAY,Montevideo,Montevideo,017,2026,ACTIVE,,STUDENT,16945.24,,,,
C0015677,INDIVIDUAL,Claudia,Moreira,,URUGUAY,CI,CI2317213,1975,FEMALE,URUGUAY,Canelones,Canelones,020,2026,ACTIVE,,SELF_EMPLOYED,109785.53,,,,
C0015678,INDIVIDUAL,Antonella,Méndez,,URUGUAY,CI,CI5072799,2003,FEMALE,URUGUAY,Colonia,Carmelo,007,2023,CLOSED,2026,EMPLOYED,46612.51,,,,
C0015679,INDIVIDUAL,Mario,López,,URUGUAY,CI,CI1083887,1949,MALE,URUGUAY,Canelones,Sauce,008,2023,ACTIVE,,RETIRED,34136.27,,,,
C0015680,INDIVIDUAL,Sergio,Ferreira,,URUGUAY,CI,CI2469552,1974,MALE,URUGUAY,Tacuarembó,Ansina,020,2008,CLOSED,2023,EMPLOYED,44776.55,,,,
C0015681,INDIVIDUAL,Andrea,Álvarez,,URUGUAY,CI,CI2418149,1969,FEMALE,URUGUAY,Canelones,Progreso,025,2011,CLOSED,2017,SELF_EMPLOYED,100243.4,,,,
C0015682,INDIVIDUAL,Claudia,Bentancur Olivera,,URUGUAY,CI,CI5386970,1978,FEMALE,URUGUAY,Colonia,Colonia del Sacramento,027,2021,ACTIVE,,EMPLOYED,137108.06,,,,
C0015683,BUSINESS,,,Asesores Silva,,RUT,RUT63233486877,,,URUGUAY,Treinta y Tres,Treinta y Tres,007,2014,CLOSED,2019,,,PROFESSIONAL_SERVICES,MICRO,2006,3523599.58
C0015684,INDIVIDUAL,Enrique,Moreira,,URUGUAY,CI,CI3271633,1936,MALE,URUGUAY,Montevideo,Montevideo,001,1988,ACTIVE,,RETIRED,52820.8,,,,
C0015685,INDIVIDUAL,Raúl,Ferreira Sosa,,URUGUAY,CI,CI2212172,1941,MALE,URUGUAY,Montevideo,Montevideo,037,2024,ACTIVE,,RETIRED,54411.84,,,,
C0015686,INDIVIDUAL,Zoe,Suárez,,URUGUAY,CI,CI4915591,1993,FEMALE,URUGUAY,Montevideo,Montevideo,017,2012,CLOSED,2020,EMPLOYED,43860.13,,,,
C0015687,INDIVIDUAL,Delfina,López,,URUGUAY,CI,CI4119077,2001,FEMALE,URUGUAY,Montevideo,Montevideo,017,2025,ACTIVE,,OTHER,83770.04,,,,
C0015688,INDIVIDUAL,Emiliano,Pereira,,URUGUAY,CI,CI1999018,1949,MALE,URUGUAY,Montevideo,Montevideo,008,1998,ACTIVE,,RETIRED,41538.69,,,,
C0015689,INDIVIDUAL,María José,González,,URUGUAY,CI,CI5102865,1996,FEMALE,URUGUAY,Tacuarembó,Tacuarembó,024,2023,ACTIVE,,SELF_EMPLOYED,35296.31,,,,
C0015690,INDIVIDUAL,Ignacio,González,,URUGUAY,CI,CI4185175,1998,MALE,ARGENTINA,,,018,2022,ACTIVE,,EMPLOYED,124177.94,,,,
C0015691,INDIVIDUAL,Maya,Costa,,OTHER,CI,CI5269794,1981,FEMALE,URUGUAY,Rocha,La Pedrera,003,2024,ACTIVE,,EMPLOYED,62732.73,,,,
C0015692,INDIVIDUAL,Mónica,Pereira,,URUGUAY,CI,CI3833046,1955,FEMALE,URUGUAY,Montevideo,Montevideo,016,2005,CLOSED,2010,RETIRED,36606.93,,,,
C0015693,INDIVIDUAL,Federico,García,,URUGUAY,CI,CI4123796,1962,MALE,URUGUAY,Río Negro,Fray Bentos,019,2025,ACTIVE,,SELF_EMPLOYED,81034.03,,,,
C0015694,INDIVIDUAL,Patricia,Bentancur,,URUGUAY,CI,CI2540577,1972,FEMALE,URUGUAY,Tacuarembó,Tacuarembó,005,1996,ACTIVE,,EMPLOYED,86735.78,,,,
C0015695,INDIVIDUAL,Jimena,Pérez,,URUGUAY,CI,CI2728597,1972,FEMALE,URUGUAY,Maldonado,La Barra,014,2001,ACTIVE,,SELF_EMPLOYED,19967.62,,,,
C0015696,INDIVIDUAL,Teresa,Cardozo González,,URUGUAY,CI,CI3035179,1943,FEMALE,URUGUAY,Colonia,Colonia del Sacramento,008,1987,CLOSED,1997,SELF_EMPLOYED,48469.66,,,,
C0015697,INDIVIDUAL,María,Pereira,,URUGUAY,CI,CI1931203,1976,FEMALE,URUGUAY,Montevideo,Montevideo,025,2022,ACTIVE,,EMPLOYED,36476.73,,,,
C0015698,INDIVIDUAL,Ricardo,Suárez,,URUGUAY,CI,CI1369673,1949,MALE,URUGUAY,Salto,Salto,007,1983,CLOSED,2022,RETIRED,52389.89,,,,
C0015699,INDIVIDUAL,Verónica,Silva,,URUGUAY,CI,CI3564809,1970,FEMALE,URUGUAY,Montevideo,Montevideo,017,2021,ACTIVE,,EMPLOYED,55682.89,,,,
C0015700,INDIVIDUAL,Andy,Ferreira,,URUGUAY,CI,CI5227026,2008,OTHER_OR_UNSPECIFIED,URUGUAY,Paysandú,Paysandú,034,2026,ACTIVE,,STUDENT,33700.57,,,,
C0015701,INDIVIDUAL,Lucía,Machado,,URUGUAY,CI,CI2599733,1955,FEMALE,URUGUAY,Flores,Trinidad,033,2020,ACTIVE,,RETIRED,25732.6,,,,
C0015702,INDIVIDUAL,Carla,Martin Bianchi,,OTHER,CI,CI2201236,1964,FEMALE,URUGUAY,Canelones,Toledo,004,2000,ACTIVE,,EMPLOYED,87302.4,,,,
C0015703,INDIVIDUAL,Rafaela,Rocha Costa,,BRAZIL,FOREIGN_ID,FOD77778689,1965,FEMALE,URUGUAY,Canelones,Santa Lucía,023,2024,ACTIVE,,RETIRED,35029.17,,,,
C0015704,INDIVIDUAL,Catalina,Fernández,,URUGUAY,CI,CI5822577,2003,FEMALE,URUGUAY,Lavalleja,Minas,012,2026,ACTIVE,,SELF_EMPLOYED,78817.82,,,,
C0015705,BUSINESS,,,Manufacturas Montevideo,,RUT,RUT47041593385,,,URUGUAY,Montevideo,Montevideo,002,1981,CLOSED,2021,,,INDUSTRY,MEDIUM,1961,5794149.31
C0015706,BUSINESS,,,Mercado del Este,,RUT,RUT78993547978,,,URUGUAY,Treinta y Tres,Treinta y Tres,014,2021,ACTIVE,,,,COMMERCE,SMALL,2014,13289811.16
C0015707,INDIVIDUAL,Cecilia,Techera,,URUGUAY,CI,CI3534849,1963,FEMALE,URUGUAY,Canelones,Las Piedras,023,2018,CLOSED,2020,RETIRED,48206.34,,,,
C0015708,INDIVIDUAL,Hugo,Cabrera Olivera,,URUGUAY,CI,CI3952014,1979,MALE,URUGUAY,Montevideo,Montevideo,026,2019,CLOSED,2026,UNEMPLOYED,46956.27,,,,
C0015709,INDIVIDUAL,Santiago,Bentancur,,URUGUAY,CI,CI3822922,1986,MALE,URUGUAY,Paysandú,Paysandú,017,2005,ACTIVE,,EMPLOYED,112000.21,,,,
C0015710,INDIVIDUAL,Sofia,Khan,,OTHER,CI,CI5750979,2005,FEMALE,URUGUAY,Flores,Trinidad,033,2023,ACTIVE,,EMPLOYED,45252.71,,,,
C0015711,INDIVIDUAL,Victoria,Techera,,URUGUAY,CI,CI5559640,2004,FEMALE,URUGUAY,Montevideo,Montevideo,017,2026,ACTIVE,,EMPLOYED,108512.7,,,,
C0015712,INDIVIDUAL,Juan,Suárez,,URUGUAY,CI,CI3980656,1963,MALE,URUGUAY,Montevideo,Montevideo,019,2009,ACTIVE,,SELF_EMPLOYED,154723.34,,,,
C0015713,BUSINESS,,,Distribuidora del Norte,,RUT,RUT59622427014,,,URUGUAY,Tacuarembó,Tacuarembó,024,2015,ACTIVE,,,,COMMERCE,SMALL,2000,38275942.76
C0015714,INDIVIDUAL,Patricia,Álvarez,,URUGUAY,CI,CI3580823,1973,FEMALE,URUGUAY,Treinta y Tres,Treinta y Tres,006,1993,ACTIVE,,EMPLOYED,22537.01,,,,
C0015715,INDIVIDUAL,Ale,Rodríguez Martínez,,ARGENTINA,FOREIGN_ID,FPX87937943,1992,OTHER_OR_UNSPECIFIED,URUGUAY,Montevideo,Montevideo,017,2021,CLOSED,2026,EMPLOYED,97119.5,,,,
