card_id,customer_id,product_id,linked_account_id,issue_year,card_status,closing_year,issue_channel
K0019514,C0011592,P009,A0015725,2023,ACTIVE,,DIGITAL
K0019515,C0011595,P010,,2023,ACTIVE,,DIGITAL
K0019516,C0011603,P010,,2023,CLOSED,2026,DIGITAL
K0019517,C0011613,P009,A0014435,2023,ACTIVE,,BRANCH
K0019518,C0011620,P009,A0015726,2023,CLOSED,2025,DIGITAL
K0019519,C0011623,P010,,2023,ACTIVE,,BRANCH
K0019520,C0011626,P009,A0015727,2023,CLOSED,2026,BRANCH
K0019521,C0011626,P010,,2023,ACTIVE,,DIGITAL
K0019522,C0011630,P010,,2023,ACTIVE,,DIGITAL
K0019523,C0011632,P009,A0015728,2023,ACTIVE,,DIGITAL
K0019524,C0011632,P010,,2023,ACTIVE,,DIGITAL
K0019525,C0011636,P010,,2023,ACTIVE,,BRANCH
K0019526,C0011642,P009,A0015729,2023,CLOSED,2025,DIGITAL
K0019527,C0011643,P009,A0015730,2023,ACTIVE,,DIGITAL
K0019528,C0011658,P011,,2023,CLOSED,2026,BRANCH
K0019529,C0011660,P010,,2023,ACTIVE,,DIGITAL
K0019530,C0011663,P009,A0015731,2023,ACTIVE,,DIGITAL
K0019531,C0011665,P009,A0015733,2023,CLOSED,2024,BRANCH
K0019532,C0011666,P009,A0015734,2023,ACTIVE,,DIGITAL
K0019533,C0011667,P009,A0015735,2023,ACTIVE,,DIGITAL
K0019534,C0011670,P009,A0015737,2023,ACTIVE,,DIGITAL
K0019535,C0011703,P009,A0015738,2023,CLOSED,2026,REMOTE_ASSISTED
K0019536,C0011716,P010,,2023,ACTIVE,,DIGITAL
K0019537,C0011719,P009,A0015739,2023,ACTIVE,,BRANCH
K0019538,C0011720,P010,,2023,ACTIVE,,DIGITAL
K0019539,C0011729,P009,A0015740,2023,CLOSED,2025,REMOTE_ASSISTED
K0019540,C0011734,P009,A0015741,2023,ACTIVE,,DIGITAL
K0019541,C0011756,P009,A0015742,2023,ACTIVE,,DIGITAL
K0019542,C0011761,P010,,2023,CLOSED,2025,DIGITAL
K0019543,C0011762,P009,A0015743,2023,CLOSED,2026,BRANCH
K0019544,C0011762,P011,,2023,CLOSED,2025,REMOTE_ASSISTED
K0019545,C0011782,P009,A0015744,2023,CLOSED,2025,DIGITAL
K0019546,C0011788,P010,,2023,ACTIVE,,BRANCH
K0019547,C0011794,P009,A0015745,2023,ACTIVE,,DIGITAL
K0019548,C0011796,P010,,2023,CLOSED,2026,BRANCH
K0019549,C0011799,P010,,2023,CLOSED,2026,REMOTE_ASSISTED
K0019550,C0011814,P010,,2023,CLOSED,2026,DIGITAL
K0019551,C0011817,P009,A0015747,2023,ACTIVE,,DIGITAL
K0019552,C0011817,P009,A0015748,2023,ACTIVE,,DIGITAL
K0019553,C0011817,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019554,C0011828,P009,A0015749,2023,ACTIVE,,REMOTE_ASSISTED
K0019555,C0011828,P010,,2023,ACTIVE,,DIGITAL
K0019556,C0011834,P010,,2023,ACTIVE,,DIGITAL
K0019557,C0011842,P009,A0015750,2023,CLOSED,2024,REMOTE_ASSISTED
K0019558,C0011842,P010,,2023,CLOSED,2026,DIGITAL
K0019559,C0011853,P009,A0014455,2023,ACTIVE,,DIGITAL
K0019560,C0011853,P009,A0015751,2023,ACTIVE,,DIGITAL
K0019561,C0011854,P011,,2023,ACTIVE,,BRANCH
K0019562,C0011873,P009,A0015752,2023,ACTIVE,,DIGITAL
K0019563,C0011873,P010,,2023,ACTIVE,,DIGITAL
K0019564,C0011874,P009,A0015753,2023,ACTIVE,,DIGITAL
K0019565,C0011874,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019566,C0011889,P011,,2023,CLOSED,2023,DIGITAL
K0019567,C0011890,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019568,C0011903,P009,A0015754,2023,CLOSED,2023,BRANCH
K0019569,C0011911,P009,A0015755,2023,ACTIVE,,BRANCH
K0019570,C0011939,P010,,2023,ACTIVE,,DIGITAL
K0019571,C0011950,P010,,2023,ACTIVE,,DIGITAL
K0019572,C0011951,P009,A0015756,2023,ACTIVE,,REMOTE_ASSISTED
K0019573,C0011956,P009,A0015757,2023,CLOSED,2023,DIGITAL
K0019574,C0011956,P010,,2023,ACTIVE,,DIGITAL
K0019575,C0011958,P010,,2023,ACTIVE,,BRANCH
K0019576,C0011965,P010,,2023,CLOSED,2026,DIGITAL
K0019577,C0011974,P011,,2023,ACTIVE,,DIGITAL
K0019578,C0011975,P010,,2023,ACTIVE,,DIGITAL
K0019579,C0011983,P009,A0015758,2023,CLOSED,2024,REMOTE_ASSISTED
K0019580,C0012007,P009,A0007630,2023,ACTIVE,,DIGITAL
K0019581,C0012010,P009,A0015759,2023,ACTIVE,,DIGITAL
K0019582,C0012013,P010,,2023,ACTIVE,,DIGITAL
K0019583,C0012019,P010,,2023,ACTIVE,,DIGITAL
K0019584,C0012022,P009,A0015760,2023,ACTIVE,,DIGITAL
K0019585,C0012022,P010,,2023,ACTIVE,,DIGITAL
K0019586,C0012030,P010,,2023,ACTIVE,,DIGITAL
K0019587,C0012034,P009,A0015761,2023,ACTIVE,,BRANCH
K0019588,C0012044,P009,A0015762,2023,ACTIVE,,DIGITAL
K0019589,C0012048,P009,A0013247,2023,ACTIVE,,DIGITAL
K0019590,C0012059,P009,A0015764,2023,CLOSED,2024,REMOTE_ASSISTED
K0019591,C0012059,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019592,C0012073,P010,,2023,CLOSED,2025,DIGITAL
K0019593,C0012081,P009,A0015765,2023,CLOSED,2023,REMOTE_ASSISTED
K0019594,C0012082,P009,A0015766,2023,CLOSED,2024,BRANCH
K0019595,C0012091,P009,A0015767,2023,ACTIVE,,DIGITAL
K0019596,C0012091,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019597,C0012093,P009,A0015768,2023,ACTIVE,,DIGITAL
K0019598,C0012093,P010,,2023,ACTIVE,,BRANCH
K0019599,C0012111,P010,,2023,CLOSED,2025,DIGITAL
K0019600,C0012112,P009,A0015769,2023,ACTIVE,,BRANCH
K0019601,C0012113,P009,A0015770,2023,ACTIVE,,BRANCH
K0019602,C0012120,P010,,2023,ACTIVE,,DIGITAL
K0019603,C0012125,P009,A0015771,2023,ACTIVE,,DIGITAL
K0019604,C0012125,P011,,2023,ACTIVE,,DIGITAL
K0019605,C0012134,P009,A0015772,2023,ACTIVE,,BRANCH
K0019606,C0012153,P009,A0015773,2023,CLOSED,2024,DIGITAL
K0019607,C0012160,P011,,2023,CLOSED,2024,DIGITAL
K0019608,C0012169,P010,,2023,ACTIVE,,DIGITAL
K0019609,C0012182,P009,A0015774,2023,CLOSED,2025,BRANCH
K0019610,C0012182,P011,,2023,CLOSED,2023,BRANCH
K0019611,C0012204,P011,,2023,CLOSED,2023,DIGITAL
K0019612,C0012220,P010,,2023,CLOSED,2025,DIGITAL
K0019613,C0012239,P010,,2023,CLOSED,2024,DIGITAL
K0019614,C0012255,P010,,2023,ACTIVE,,DIGITAL
K0019615,C0012258,P010,,2023,ACTIVE,,DIGITAL
K0019616,C0012280,P011,,2023,ACTIVE,,DIGITAL
K0019617,C0012313,P011,,2023,ACTIVE,,BRANCH
K0019618,C0012320,P010,,2023,CLOSED,2026,REMOTE_ASSISTED
K0019619,C0012335,P009,A0015778,2023,CLOSED,2025,DIGITAL
K0019620,C0012335,P010,,2023,ACTIVE,,DIGITAL
K0019621,C0012370,P009,A0015779,2023,CLOSED,2026,DIGITAL
K0019622,C0012371,P011,,2023,CLOSED,2023,REMOTE_ASSISTED
K0019623,C0012385,P010,,2023,CLOSED,2025,DIGITAL
K0019624,C0012415,P009,A0015780,2023,CLOSED,2026,REMOTE_ASSISTED
K0019625,C0012425,P010,,2023,ACTIVE,,DIGITAL
K0019626,C0012433,P009,A0015782,2023,CLOSED,2023,BRANCH
K0019627,C0012433,P010,,2023,CLOSED,2023,DIGITAL
K0019628,C0012435,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019629,C0012441,P009,A0015783,2023,ACTIVE,,DIGITAL
K0019630,C0012441,P011,,2023,CLOSED,2025,REMOTE_ASSISTED
K0019631,C0012443,P009,A0015784,2023,CLOSED,2025,DIGITAL
K0019632,C0012443,P010,,2023,CLOSED,2025,REMOTE_ASSISTED
K0019633,C0012445,P010,,2023,CLOSED,2026,REMOTE_ASSISTED
K0019634,C0012455,P009,A0015785,2023,CLOSED,2024,DIGITAL
K0019635,C0012455,P011,,2023,ACTIVE,,REMOTE_ASSISTED
K0019636,C0012467,P010,,2023,CLOSED,2026,BRANCH
K0019637,C0012469,P010,,2023,CLOSED,2023,DIGITAL
K0019638,C0012482,P010,,2023,CLOSED,2024,REMOTE_ASSISTED
K0019639,C0012490,P009,A0014489,2023,CLOSED,2023,BRANCH
K0019640,C0012501,P009,A0015786,2023,ACTIVE,,BRANCH
K0019641,C0012501,P010,,2023,ACTIVE,,BRANCH
K0019642,C0012531,P011,,2023,ACTIVE,,DIGITAL
K0019643,C0012537,P009,A0015788,2023,ACTIVE,,BRANCH
K0019644,C0012544,P011,,2023,ACTIVE,,DIGITAL
K0019645,C0012570,P009,A0015789,2023,ACTIVE,,REMOTE_ASSISTED
K0019646,C0012584,P009,A0015790,2023,ACTIVE,,DIGITAL
K0019647,C0012587,P010,,2023,ACTIVE,,BRANCH
K0019648,C0012591,P010,,2023,ACTIVE,,DIGITAL
K0019649,C0012620,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019650,C0012621,P009,A0015792,2023,ACTIVE,,REMOTE_ASSISTED
K0019651,C0012655,P009,A0015793,2023,ACTIVE,,BRANCH
K0019652,C0012655,P011,,2023,CLOSED,2026,REMOTE_ASSISTED
K0019653,C0012659,P009,A0015794,2023,ACTIVE,,BRANCH
K0019654,C0012680,P009,A0015795,2023,ACTIVE,,REMOTE_ASSISTED
K0019655,C0012681,P011,,2023,ACTIVE,,REMOTE_ASSISTED
K0019656,C0012695,P009,A0015796,2023,CLOSED,2024,DIGITAL
K0019657,C0012695,P011,,2023,CLOSED,2023,REMOTE_ASSISTED
K0019658,C0012698,P009,A0015798,2023,ACTIVE,,BRANCH
K0019659,C0012707,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019660,C0012712,P009,A0015799,2023,CLOSED,2024,BRANCH
K0019661,C0012743,P009,A0015800,2023,CLOSED,2024,BRANCH
K0019662,C0012743,P010,,2023,ACTIVE,,DIGITAL
K0019663,C0012744,P010,,2023,ACTIVE,,DIGITAL
K0019664,C0012759,P009,A0015801,2023,ACTIVE,,DIGITAL
K0019665,C0012768,P011,,2023,ACTIVE,,DIGITAL
K0019666,C0012780,P009,A0015803,2023,ACTIVE,,DIGITAL
K0019667,C0012787,P010,,2023,CLOSED,2025,DIGITAL
K0019668,C0012790,P009,A0015804,2023,ACTIVE,,DIGITAL
K0019669,C0012799,P010,,2023,ACTIVE,,DIGITAL
K0019670,C0012815,P010,,2023,CLOSED,2026,DIGITAL
K0019671,C0012825,P009,A0015805,2023,CLOSED,2025,BRANCH
K0019672,C0012825,P010,,2023,ACTIVE,,DIGITAL
K0019673,C0012837,P009,A0015806,2023,ACTIVE,,DIGITAL
K0019674,C0012908,P010,,2023,ACTIVE,,DIGITAL
K0019675,C0012912,P009,A0015808,2023,CLOSED,2023,REMOTE_ASSISTED
K0019676,C0012912,P010,,2023,ACTIVE,,BRANCH
K0019677,C0012937,P010,,2023,ACTIVE,,DIGITAL
K0019678,C0012946,P009,A0015809,2023,CLOSED,2024,DIGITAL
K0019679,C0012956,P009,A0015810,2023,CLOSED,2025,DIGITAL
K0019680,C0012957,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019681,C0012977,P009,A0015811,2023,CLOSED,2024,DIGITAL
K0019682,C0012984,P010,,2023,ACTIVE,,DIGITAL
K0019683,C0012993,P009,A0015812,2023,ACTIVE,,BRANCH
K0019684,C0012993,P011,,2023,ACTIVE,,REMOTE_ASSISTED
K0019685,C0012999,P009,A0015813,2023,ACTIVE,,BRANCH
K0019686,C0013002,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019687,C0013010,P009,A0015814,2023,ACTIVE,,REMOTE_ASSISTED
K0019688,C0013010,P010,,2023,ACTIVE,,BRANCH
K0019689,C0013025,P009,A0014520,2023,CLOSED,2025,BRANCH
K0019690,C0013033,P009,A0015816,2023,ACTIVE,,DIGITAL
K0019691,C0013033,P009,A0015817,2023,CLOSED,2023,BRANCH
K0019692,C0013033,P010,,2023,ACTIVE,,DIGITAL
K0019693,C0013035,P010,,2023,CLOSED,2024,DIGITAL
K0019694,C0013043,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019695,C0013049,P009,A0015818,2023,ACTIVE,,DIGITAL
K0019696,C0013090,P010,,2023,CLOSED,2026,BRANCH
K0019697,C0013099,P010,,2023,ACTIVE,,BRANCH
K0019698,C0013102,P009,A0015821,2023,CLOSED,2024,BRANCH
K0019699,C0013102,P009,A0015822,2023,ACTIVE,,DIGITAL
K0019700,C0013104,P011,,2023,CLOSED,2025,DIGITAL
K0019701,C0013107,P009,A0015824,2023,ACTIVE,,DIGITAL
K0019702,C0013107,P009,A0015825,2023,CLOSED,2024,BRANCH
K0019703,C0013107,P011,,2023,ACTIVE,,DIGITAL
K0019704,C0013117,P009,A0014523,2023,ACTIVE,,DIGITAL
K0019705,C0013123,P009,A0015826,2023,ACTIVE,,REMOTE_ASSISTED
K0019706,C0013139,P011,,2023,ACTIVE,,REMOTE_ASSISTED
K0019707,C0013173,P009,A0015829,2023,CLOSED,2023,DIGITAL
K0019708,C0013173,P009,A0015830,2023,ACTIVE,,BRANCH
K0019709,C0013174,P009,A0015831,2023,CLOSED,2026,DIGITAL
K0019710,C0013174,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019711,C0013180,P009,A0015832,2023,CLOSED,2025,DIGITAL
K0019712,C0013184,P011,,2023,CLOSED,2026,REMOTE_ASSISTED
K0019713,C0013187,P009,A0015833,2023,ACTIVE,,DIGITAL
K0019714,C0013187,P010,,2023,ACTIVE,,DIGITAL
K0019715,C0013206,P009,A0015834,2023,ACTIVE,,DIGITAL
K0019716,C0013218,P011,,2023,ACTIVE,,REMOTE_ASSISTED
K0019717,C0013225,P010,,2023,ACTIVE,,DIGITAL
K0019718,C0013230,P011,,2023,CLOSED,2023,REMOTE_ASSISTED
K0019719,C0013235,P010,,2023,ACTIVE,,DIGITAL
K0019720,C0013241,P009,A0015835,2023,CLOSED,2024,REMOTE_ASSISTED
K0019721,C0013241,P010,,2023,CLOSED,2024,DIGITAL
K0019722,C0013243,P009,A0015836,2023,ACTIVE,,DIGITAL
K0019723,C0013263,P009,A0015837,2023,CLOSED,2026,DIGITAL
K0019724,C0013270,P009,A0015838,2023,ACTIVE,,REMOTE_ASSISTED
K0019725,C0013291,P010,,2023,ACTIVE,,DIGITAL
K0019726,C0013292,P011,,2023,ACTIVE,,REMOTE_ASSISTED
K0019727,C0013295,P010,,2023,ACTIVE,,DIGITAL
K0019728,C0013302,P009,A0015840,2023,CLOSED,2024,BRANCH
K0019729,C0013305,P009,A0015841,2023,ACTIVE,,REMOTE_ASSISTED
K0019730,C0013308,P011,,2023,ACTIVE,,REMOTE_ASSISTED
K0019731,C0013315,P010,,2023,ACTIVE,,DIGITAL
K0019732,C0013338,P009,A0015842,2023,ACTIVE,,DIGITAL
K0019733,C0013347,P009,A0015843,2023,ACTIVE,,BRANCH
K0019734,C0013354,P011,,2023,ACTIVE,,DIGITAL
K0019735,C0013361,P010,,2023,CLOSED,2026,DIGITAL
K0019736,C0013370,P009,A0015845,2023,CLOSED,2026,DIGITAL
K0019737,C0013404,P009,A0015846,2023,ACTIVE,,BRANCH
K0019738,C0013407,P009,A0015847,2023,CLOSED,2025,DIGITAL
K0019739,C0013412,P010,,2023,CLOSED,2025,BRANCH
K0019740,C0013425,P010,,2023,ACTIVE,,DIGITAL
K0019741,C0013427,P009,A0015848,2023,ACTIVE,,BRANCH
K0019742,C0013432,P010,,2023,ACTIVE,,DIGITAL
K0019743,C0013436,P010,,2023,ACTIVE,,BRANCH
K0019744,C0013451,P010,,2023,ACTIVE,,DIGITAL
K0019745,C0013457,P010,,2023,ACTIVE,,DIGITAL
K0019746,C0013463,P010,,2023,ACTIVE,,DIGITAL
K0019747,C0013512,P011,,2023,ACTIVE,,REMOTE_ASSISTED
K0019748,C0013513,P009,A0014552,2023,CLOSED,2024,BRANCH
K0019749,C0013559,P009,A0015852,2023,CLOSED,2025,DIGITAL
K0019750,C0013575,P009,A0015855,2023,ACTIVE,,DIGITAL
K0019751,C0013577,P009,A0014554,2023,CLOSED,2023,BRANCH
K0019752,C0013577,P011,,2023,ACTIVE,,BRANCH
K0019753,C0013587,P011,,2023,ACTIVE,,REMOTE_ASSISTED
K0019754,C0013588,P009,A0015856,2023,CLOSED,2024,DIGITAL
K0019755,C0013588,P011,,2023,CLOSED,2024,REMOTE_ASSISTED
K0019756,C0013590,P009,A0014555,2023,ACTIVE,,DIGITAL
K0019757,C0013590,P009,A0014556,2023,CLOSED,2026,DIGITAL
K0019758,C0013593,P009,A0015858,2023,ACTIVE,,DIGITAL
K0019759,C0013593,P009,A0015859,2023,ACTIVE,,BRANCH
K0019760,C0013598,P009,A0015860,2023,CLOSED,2026,DIGITAL
K0019761,C0013608,P011,,2023,ACTIVE,,BRANCH
K0019762,C0013618,P009,A0015862,2023,CLOSED,2025,DIGITAL
K0019763,C0013618,P009,A0015863,2023,ACTIVE,,REMOTE_ASSISTED
K0019764,C0013630,P009,A0015864,2023,ACTIVE,,DIGITAL
K0019765,C0013645,P009,A0015865,2023,ACTIVE,,REMOTE_ASSISTED
K0019766,C0013647,P010,,2023,CLOSED,2025,DIGITAL
K0019767,C0013660,P009,A0015866,2023,ACTIVE,,DIGITAL
K0019768,C0013690,P010,,2023,ACTIVE,,DIGITAL
K0019769,C0013699,P010,,2023,ACTIVE,,BRANCH
K0019770,C0013712,P009,A0015867,2023,CLOSED,2025,BRANCH
K0019771,C0013723,P010,,2023,ACTIVE,,DIGITAL
K0019772,C0013729,P010,,2023,ACTIVE,,BRANCH
K0019773,C0013734,P010,,2023,CLOSED,2026,DIGITAL
K0019774,C0013740,P009,A0015869,2023,CLOSED,2023,BRANCH
K0019775,C0013759,P009,A0015870,2023,ACTIVE,,BRANCH
K0019776,C0013760,P010,,2023,CLOSED,2025,DIGITAL
K0019777,C0013778,P009,A0015871,2023,CLOSED,2024,BRANCH
K0019778,C0013785,P010,,2023,CLOSED,2024,BRANCH
K0019779,C0013789,P010,,2023,ACTIVE,,DIGITAL
K0019780,C0013824,P009,A0015873,2023,CLOSED,2026,REMOTE_ASSISTED
K0019781,C0013831,P009,A0015875,2023,CLOSED,2026,DIGITAL
K0019782,C0013832,P009,A0014570,2023,ACTIVE,,BRANCH
K0019783,C0013845,P009,A0015876,2023,ACTIVE,,DIGITAL
K0019784,C0013847,P011,,2023,ACTIVE,,DIGITAL
K0019785,C0013850,P009,A0015878,2023,ACTIVE,,DIGITAL
K0019786,C0013867,P009,A0015879,2023,ACTIVE,,DIGITAL
K0019787,C0013869,P009,A0015880,2023,CLOSED,2026,DIGITAL
K0019788,C0013870,P011,,2023,ACTIVE,,REMOTE_ASSISTED
K0019789,C0013873,P009,A0015881,2023,CLOSED,2026,REMOTE_ASSISTED
K0019790,C0013876,P011,,2023,CLOSED,2024,REMOTE_ASSISTED
K0019791,C0013886,P009,A0015882,2023,CLOSED,2024,DIGITAL
K0019792,C0013886,P010,,2023,ACTIVE,,DIGITAL
K0019793,C0013918,P009,A0015883,2023,ACTIVE,,DIGITAL
K0019794,C0013918,P010,,2023,CLOSED,2026,BRANCH
K0019795,C0013926,P010,,2023,ACTIVE,,BRANCH
K0019796,C0013930,P010,,2023,ACTIVE,,BRANCH
K0019797,C0013935,P009,A0015884,2023,ACTIVE,,BRANCH
K0019798,C0013949,P009,A0015885,2023,ACTIVE,,DIGITAL
K0019799,C0013949,P009,A0015886,2023,ACTIVE,,DIGITAL
K0019800,C0013961,P009,A0015888,2023,ACTIVE,,BRANCH
K0019801,C0013968,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019802,C0013988,P009,A0015889,2023,CLOSED,2026,BRANCH
K0019803,C0013991,P009,A0015890,2023,ACTIVE,,BRANCH
K0019804,C0013991,P010,,2023,CLOSED,2023,REMOTE_ASSISTED
K0019805,C0014009,P010,,2023,CLOSED,2023,BRANCH
K0019806,C0014020,P009,A0015891,2023,ACTIVE,,DIGITAL
K0019807,C0014024,P009,A0015892,2023,ACTIVE,,REMOTE_ASSISTED
K0019808,C0014026,P009,A0015893,2023,CLOSED,2024,DIGITAL
K0019809,C0014027,P009,A0015894,2023,CLOSED,2024,BRANCH
K0019810,C0014041,P009,A0015895,2023,ACTIVE,,BRANCH
K0019811,C0014041,P009,A0015896,2023,ACTIVE,,DIGITAL
K0019812,C0014045,P009,A0015897,2023,ACTIVE,,BRANCH
K0019813,C0014048,P009,A0015898,2023,CLOSED,2023,REMOTE_ASSISTED
K0019814,C0014050,P009,A0015899,2023,CLOSED,2023,REMOTE_ASSISTED
K0019815,C0014053,P010,,2023,CLOSED,2025,DIGITAL
K0019816,C0014060,P009,A0015900,2023,ACTIVE,,DIGITAL
K0019817,C0014073,P009,A0015901,2023,ACTIVE,,BRANCH
K0019818,C0014078,P010,,2023,ACTIVE,,DIGITAL
K0019819,C0014112,P010,,2023,ACTIVE,,BRANCH
K0019820,C0014115,P010,,2023,ACTIVE,,BRANCH
K0019821,C0014122,P010,,2023,ACTIVE,,DIGITAL
K0019822,C0014134,P009,A0013350,2023,CLOSED,2023,BRANCH
K0019823,C0014155,P009,A0015907,2023,ACTIVE,,REMOTE_ASSISTED
K0019824,C0014155,P011,,2023,ACTIVE,,BRANCH
K0019825,C0014165,P009,A0015908,2023,CLOSED,2025,BRANCH
K0019826,C0014165,P011,,2023,ACTIVE,,REMOTE_ASSISTED
K0019827,C0014166,P009,A0015909,2023,ACTIVE,,DIGITAL
K0019828,C0014166,P009,A0015910,2023,CLOSED,2024,DIGITAL
K0019829,C0014168,P011,,2023,CLOSED,2026,REMOTE_ASSISTED
K0019830,C0014172,P009,A0015912,2023,ACTIVE,,BRANCH
K0019831,C0014172,P011,,2023,ACTIVE,,BRANCH
K0019832,C0014206,P011,,2023,ACTIVE,,REMOTE_ASSISTED
K0019833,C0014207,P011,,2023,ACTIVE,,DIGITAL
K0019834,C0014209,P009,A0015913,2023,ACTIVE,,DIGITAL
K0019835,C0014209,P010,,2023,ACTIVE,,DIGITAL
K0019836,C0014224,P011,,2023,ACTIVE,,DIGITAL
K0019837,C0014244,P011,,2023,ACTIVE,,DIGITAL
K0019838,C0014262,P010,,2023,CLOSED,2024,DIGITAL
K0019839,C0014267,P009,A0015916,2023,CLOSED,2023,REMOTE_ASSISTED
K0019840,C0014275,P009,A0015917,2023,ACTIVE,,DIGITAL
K0019841,C0014275,P010,,2023,ACTIVE,,DIGITAL
K0019842,C0014295,P009,A0015918,2023,ACTIVE,,DIGITAL
K0019843,C0014303,P009,A0015919,2023,ACTIVE,,DIGITAL
K0019844,C0014309,P009,A0014601,2023,CLOSED,2025,DIGITAL
K0019845,C0014332,P010,,2023,ACTIVE,,BRANCH
K0019846,C0014336,P010,,2023,CLOSED,2023,BRANCH
K0019847,C0014337,P010,,2023,ACTIVE,,DIGITAL
K0019848,C0014342,P009,A0015921,2023,ACTIVE,,REMOTE_ASSISTED
K0019849,C0014344,P009,A0015922,2023,CLOSED,2026,DIGITAL
K0019850,C0014344,P009,A0015923,2023,CLOSED,2026,BRANCH
K0019851,C0014370,P010,,2023,ACTIVE,,BRANCH
K0019852,C0014375,P009,A0015924,2023,CLOSED,2023,DIGITAL
K0019853,C0014397,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019854,C0014409,P009,A0014612,2023,ACTIVE,,DIGITAL
K0019855,C0014413,P010,,2023,CLOSED,2026,DIGITAL
K0019856,C0014417,P010,,2023,CLOSED,2023,BRANCH
K0019857,C0014430,P010,,2023,ACTIVE,,BRANCH
K0019858,C0014431,P010,,2023,ACTIVE,,DIGITAL
K0019859,C0014457,P009,A0015928,2023,ACTIVE,,REMOTE_ASSISTED
K0019860,C0014457,P011,,2023,ACTIVE,,BRANCH
K0019861,C0014458,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019862,C0014459,P009,A0015929,2023,ACTIVE,,DIGITAL
K0019863,C0014459,P010,,2023,ACTIVE,,DIGITAL
K0019864,C0014460,P009,A0014615,2023,ACTIVE,,DIGITAL
K0019865,C0014460,P010,,2023,ACTIVE,,BRANCH
K0019866,C0014464,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019867,C0014468,P010,,2023,ACTIVE,,DIGITAL
K0019868,C0014498,P009,A0015930,2023,ACTIVE,,REMOTE_ASSISTED
K0019869,C0014499,P009,A0015931,2023,ACTIVE,,DIGITAL
K0019870,C0014500,P009,A0015932,2023,ACTIVE,,BRANCH
K0019871,C0014502,P011,,2023,ACTIVE,,DIGITAL
K0019872,C0014522,P010,,2023,ACTIVE,,REMOTE_ASSISTED
K0019873,C0014546,P010,,2023,CLOSED,2024,REMOTE_ASSISTED
K0019874,C0014547,P010,,2023,ACTIVE,,BRANCH
K0019875,C0014587,P009,A0015933,2023,ACTIVE,,REMOTE_ASSISTED
K0019876,C0014598,P011,,2023,CLOSED,2026,DIGITAL
K0019877,C0014622,P011,,2023,ACTIVE,,REMOTE_ASSISTED
K0019878,C0014632,P011,,2023,ACTIVE,,BRANCH
K0019879,C0014641,P009,A0015935,2023,CLOSED,2024,REMOTE_ASSISTED
K0019880,C0014644,P009,A0015936,2023,ACTIVE,,DIGITAL
K0019881,C0014655,P009,A0015937,2023,ACTIVE,,BRANCH
K0019882,C0014664,P011,,2023,ACTIVE,,BRANCH
K0019883,C0014687,P009,A0015939,2023,ACTIVE,,DIGITAL
K0019884,C0014688,P009,A0015940,2023,ACTIVE,,BRANCH
K0019885,C0014708,P011,,2023,ACTIVE,,DIGITAL
K0019886,C0014712,P009,A0015941,2023,CLOSED,2026,REMOTE_ASSISTED
K0019887,C0014712,P010,,2023,ACTIVE,,BRANCH
K0019888,C0014714,P009,A0015942,2023,ACTIVE,,DIGITAL
K0019889,C0014714,P010,,2023,ACTIVE,,BRANCH
K0019890,C0014716,P009,A0015943,2023,CLOSED,2026,DIGITAL
K0019891,C0014717,P009,A0015944,2023,ACTIVE,,DIGITAL
K0019892,C0014726,P011,,2023,ACTIVE,,BRANCH
K0019893,C0014727,P009,A0015945,2023,CLOSED,2024,DIGITAL
K0019894,C0014727,P009,A0015946,2023,ACTIVE,,BRANCH
K0019895,C0014733,P010,,2023,ACTIVE,,DIGITAL
K0019896,C0014735,P009,A0015948,2023,ACTIVE,,BRANCH
K0019897,C0014743,P011,,2023,ACTIVE,,DIGITAL
K0019898,C0014765,P009,A0015949,2023,CLOSED,2023,DIGITAL
K0019899,C0014765,P009,A0015950,2023,ACTIVE,,REMOTE_ASSISTED
K0019900,C0014778,P009,A0015951,2023,CLOSED,2024,BRANCH
K0019901,C0014783,P009,A0013385,2023,CLOSED,2023,BRANCH
K0019902,C0014800,P009,A0015952,2023,ACTIVE,,DIGITAL
K0019903,C0014806,P009,A0015953,2023,ACTIVE,,BRANCH
K0019904,C0014822,P010,,2023,ACTIVE,,BRANCH
K0019905,C0014829,P011,,2023,ACTIVE,,BRANCH
K0019906,C0014834,P010,,2023,CLOSED,2023,DIGITAL
K0019907,C0014839,P009,A0015954,2023,ACTIVE,,DIGITAL
K0019908,C0014843,P010,,2023,ACTIVE,,DIGITAL
